Source,Gmag,BPmag,RPmag,Dist,Teff,Rad,Lum-Flame,Mass-Flame,Age-Flame,x_pos,y_pos
2207524473303245696,14.571805,17.8676,13.067228,1768.1613,3773.504,57.4944,3124.7837,1.889,1.432,173.06623712749396,-1759.6711227909095
182974196747758080,13.816935999999998,14.174649,13.277233,750.5977,6034.2188,1.2196,1.7500949,1.086,4.838,285.54878238487095,694.1605002618686
219085152196911232,14.356746,14.794704,13.73935,1148.3772,5561.138000000001,1.7601,5.394825,1.338,3.815,897.4493419889398,-716.4878729214184
4040104181555345920,15.556949,16.60494,14.342575,1345.3151,4878.8857,4.1441,27.955048,2.353,0.7390000000000001,1150.9038400300249,696.6297935719897
254607070057327104,12.493903,12.734255,12.102459,1256.0161,8933.741,2.498,35.553806,2.263,0.483,479.6689111821837,-1160.8161693845018
888100078904881280,10.601764,10.679888,10.449908,637.4631,8889.202,2.1116,23.813274,2.079,0.499,-355.80881980071365,528.9227614818948
2162270812396232832,10.216912,10.361481,9.961158,547.7413,7609.778,2.6566,18.82378,1.9,0.993,46.655970629072996,545.7506318185523
2063445710855163264,15.043242,15.824047,14.159707,3277.3096,9216.671,4.6061,51.813663,2.422,0.512,-68.81627047114168,-3276.58702542304
46260959603526528,11.961939,12.655873,11.15845,99.2062,4551.0444,0.6942,0.19335431,0.711,13.261,69.01306339317773,71.26757467129937
1821165952888470272,10.303128,10.378117,10.149676,448.0034,8373.046999999999,1.7574,11.915374,1.802,0.3939999999999999,61.88323973134928,-443.70881335839204
719394137921024,13.920320000000002,14.275954999999998,13.396825,807.2041,5772.754,1.242,1.5908601999999998,0.988,9.93,-193.86089225757473,-783.579232439137
723575755992881280,14.916133,16.04082,13.862897,239.4346,3769.75,0.8227,0.14102425,0.672,12.42,21.55324124970318,238.4625452115952
32476107446638592,13.669487,14.266521,12.933843,2716.9585,5005.612,7.5713,42.109634,2.6010000000000004,0.557,769.4144996391944,2605.7369050744974
3114272887890456704,13.200922,13.458611,12.765537,1068.95,7476.802,1.7455,6.250670400000001,1.561,0.361,786.9587685168271,-723.4293325228656
119412803932053248,14.121176,14.493693,13.574129,1442.0581,6159.271,2.0485,5.156296299999999,1.383,3.0010000000000003,-9.686245542172465,1442.0255685746029
1353980438541681920,15.053953,15.044292,15.077094,10886.102,10360.185,3.5153,130.22905,3.017,0.296,980.0199933431419,10841.899167906504
116014733182643328,12.940971,13.331584,12.377916,531.1394,5773.3184,1.3793,1.8138818,1.001,9.905,338.14010052862903,-409.5977717796432
164265701459150336,13.705571,14.531002,12.813182,730.5851,5221.263,2.7098,3.626197,1.198,5.763999999999999,-121.02880099723404,-720.4905396125489
140065519248748800,14.356392,14.646981,13.904041,1027.4325,6112.2686,1.1217,1.6207188,1.126,2.511,-733.9242144422076,-719.0081985009895
252643655825919104,12.384355,12.626517,11.988432,1576.162,8990.676,3.3099,61.68574,2.508,0.495,-1150.4675170538114,-1077.3630504375199
202543858753525632,10.608423,10.971054,10.080736,204.878,5607.759,1.4705,1.7539071,0.958,12.508,-138.3770340653018,-151.08537760911972
1981488663880715392,17.226568,17.796257,16.469611999999998,5963.926,9684.821,2.3749,46.409454,2.422,0.392,2230.960849664505,5530.933648195414
164793604476880512,14.231367,15.170979999999998,13.270852,947.9203,5509.4490000000005,3.1222,9.04074,1.6,2.244,66.74965289557672,-945.5672260555618
167829076907130240,8.175645,8.562175,7.519814999999999,38.0228,5008.479,1.0788,0.62657374,0.87,10.437,19.816623262051166,32.450497104511854
108790387736707456,14.626065,15.030766,14.045869,1275.1548,6056.933000000001,1.5334,3.1707788,1.23,4.194,-1127.612521751286,595.4072259829783
357832112187993344,17.608204,17.925413,17.003477,6806.803000000001,9893.731,1.5753,23.158356,2.184,,271.2488682237998,6801.396263437113
4036577699790471424,12.954805,14.917296,11.648738,4175.1606,3532.8623,70.7731,455.67624000000006,3.714,0.216,-3870.9920209887337,-1564.4126083722033
2020450305091501824,14.620315,17.908216,13.120285,2461.3728,3578.4304,67.8181,749.1963,1.924,1.3430000000000002,-307.76099858736353,2442.056352406379
1972147797206903680,16.331518,16.889153,15.598548,3311.3384,11336.416,1.7482,47.37963,2.631,,2507.910489698868,2162.2550670475825
2177183316802892416,17.244915,18.538136,16.057686,1758.7466,15018.801,1.4709,,,,-1756.4861323192367,-89.14073132843517
127019745064870528,14.494037,14.880907999999998,13.932669,1074.1678,5775.22,1.3835,1.9294709,1.01,9.633,-61.26212393573419,1072.419421088467
247259897145076736,14.660135999999998,15.103081,13.994776000000002,3922.8608,10330.686,4.0619,175.92456,3.2110000000000003,0.2739999999999999,9.229786641608328,-3922.8499419701475
178089517555669376,14.603094,15.464365,13.683192000000002,650.5273,6376.4297,1.4975,3.0463035,1.247,2.809,-100.88231185930496,642.6573948840952
5716695792761709696,15.991333,17.244022,14.875248,2745.0890000000004,15006.043,3.4408,592.1074,4.619,,1019.9585746310887,-2548.5678574363133
348684450322398976,5.597114,5.696947,5.404976,83.6097,7814.294,3.1074,33.671337,2.1590000000000003,0.789,77.61745325060858,31.08235649013106
149204831699284096,15.130734,16.135172,14.141572,3719.1924,5103.531,9.1774,276.52148,3.693,0.217,-1338.3588228929223,3470.041465084017
1963743886228798208,15.342064,16.346397,14.346869,225.6422,3639.9246,0.6069,0.0573763359999999,0.55,13.432,169.0590633403145,-149.44375371133958
2021138530680902528,13.606293,14.277116,12.799905,2146.646,7379.5815,5.9223,56.41228,2.404,0.66,1708.177212357377,-1300.0844820622165
523635854325275392,14.522198,15.21406,13.665886,1428.0947,9684.023,2.3216,27.09666,2.211,0.23,285.24757165621315,1399.317081662453
427365536773932032,12.767921,13.393015,11.992577,1328.2515,8923.981,4.4318,123.710075,2.898,0.4029999999999999,-761.3320081564964,1088.4050811203733
433544620314690176,11.240271,11.40437,10.828612,692.8441,7198.4067,2.5496,4.995646499999999,1.494,0.795,-221.18376462137738,656.5901988095201
2227353169074085248,12.242546,12.487404,11.845306,753.9921,7450.005999999999,1.8326,11.5065565,1.735,0.872,680.4875826470351,324.7163942975542
245523974441315456,13.238791,13.708894,12.487257,272.0575,5404.3447,0.8199,0.71890724,0.88,10.164,194.71382028973946,-190.0047670307907
50448174760131968,13.199233,13.868563,12.408125,4746.5728,4607.3853,20.4879,49.439007,2.704,0.502,-3315.891833335933,-3396.294259235484
1958125931563008256,15.139814,16.213729999999998,14.111629999999998,185.9594,3886.5889,0.5495,0.060414117,0.575,4.507,170.22298053211773,-74.86678400413804
181354070658160384,15.045094,15.709147,14.245124,1266.4497,6355.388000000001,1.819,5.6464267,1.416,2.56,-984.0429293991053,-797.2166303644933
154931839874150784,13.181325,14.247248,12.165553,1979.4348,5323.918000000001,12.2652,136.43661,3.189,0.318,393.7677117768324,-1939.8734795375387
1317122575396036992,15.319832,16.47924,14.253360999999998,225.1091,3757.6853,0.6546,0.07816616,0.599,12.657,219.8327013822943,48.452970040783164
3449290198221644416,15.16143,16.133478,14.174998,221.3868,3687.0598,0.6173,0.063550815,0.574,12.466,149.94758187254442,162.87368696267848
2951725246368832000,9.688822,9.86464,9.377161,302.4755,7317.106,2.0826,11.175867,1.695,1.198,102.77487446954281,284.47979414717616
66673427333613440,13.758883,14.262095,13.094143,1421.0499,5383.164000000001,3.1618,8.821664,1.548,2.481,-993.3366156338012,1016.2013512740454
65189120995368704,14.890301,15.5394,14.099362,835.6937,5935.2163,1.3249,1.8949449,1.05,7.709,-808.315671474899,-212.1549798326056
108923501658759040,14.042310999999998,14.802464,13.192515,2815.632,5161.571,8.2864,67.92721,2.799,0.455,880.6462208653104,2674.368297953677
5943700138790816384,14.753354000000002,15.340272,13.8542,3364.4983,15014.333,3.8199,648.4518,4.692,,-2069.7553059476336,-2652.538743205179
440810845990241920,15.468363,16.610975,14.411027,300.8884,5749.7227,0.6864,0.5251924,0.873,4.152,-216.51848713080722,-208.93437722200352
1824302103659845248,14.774988,15.545276,13.90599,1273.3417,8039.298000000001,2.1708,40.12152,2.275,0.612,-108.4066890561648,1268.7186743824534
261598662637153536,14.180457,14.355107,13.75438,5789.5874,9838.594,5.0452,,,,-116.26748062284305,-5788.419830591798
199972650807728896,14.323158,14.572020000000002,13.900376,4000.025,13225.781,2.9114,144.51161000000002,3.432,,-1317.9575163969316,3776.6636050352477
434452129725484416,13.327516,13.579904,12.927508,1699.001,7497.9663,2.4447,23.785757,1.992,0.964,1514.6335396040308,-769.7334855049277
1981158050177437056,14.697037,14.989697,14.19498,4308.979,11712.145,3.1204,132.3197,3.151,,-1036.0366099683192,4182.574346649006
457021117720829056,11.991854,12.189864,11.656077,1762.1078,8677.099,4.09,57.10690699999999,2.452,0.546,-1430.171955483692,1029.3843191776295
70304182229272192,12.270021,12.669548,11.703514,236.0847,5572.369000000001,0.8417,0.62448424,0.967,0.525,-146.74807544333572,184.93509112055247
4051183612255886720,11.991339,13.655153,10.749208,5859.855,3511.0044,129.8496,494.0897,1.924,1.347,-2940.339613357208,-5068.757597197501
176791681522807680,13.878328,14.488995,13.127606,289.1686,5111.7715,0.7449,0.358071,0.862,0.392,-255.42661159085452,135.55709246356224
4050393269552923648,11.90064,13.998754000000002,10.556553,2304.223,3553.4844,74.842,527.883,1.924,1.346,-757.5669853188281,-2176.1286488817573
188493642038349952,16.977729999999998,17.414867,16.357899,4374.302,9643.556,1.5259,17.562075,2.079,,-1511.4156311685445,4104.892297864024
4763157386666880,14.284303,14.611199,13.785989,1078.8276,6019.175,1.3398,1.9426955,1.098,5.349,-658.8468453328006,-854.2773700132627
154281994140812416,14.05353,14.876291,13.159606,1576.5167,5006.865,5.2204,19.006721,1.855,1.46,492.64446661344,1497.566804818419
2643324398121033472,14.587214,15.679447,13.549438,154.2106,3863.5967,0.5831,0.07194717,0.591,11.019,-116.96771761167831,-100.49608046622853
1973457452988353920,10.777349,10.887719,10.567694,614.9733,9249.857,2.0485,22.416092000000003,2.095,0.316,-438.1016451870381,-431.577464885854
2033809023455279616,11.74998,13.547171,10.487994,3462.145,3700.7053,112.7963,1571.0039,1.918,1.362,-169.38463849073557,3457.9989654811006
1052514828608659072,15.44754,16.602942000000002,14.379359,184.6365,3664.8616,0.5217,0.042069573,0.518,7.817,7.545202310879226,-184.48226758780342
170988321710251264,13.768056,14.444654000000002,12.974895,1073.0096,4821.011,3.3204,7.1217136,1.081,8.915,-696.5773277768792,-816.1676470673059
458453884453969024,14.076432,14.329916,13.662901000000002,2803.1812,10753.845,2.5444,64.76388,2.689,0.2239999999999999,-1718.6449586124409,2214.5167297334833
138738546152755072,13.378957000000002,14.008885,12.614998,2139.0007,5134.6006,7.044,50.539993,2.602,0.556,597.65765765624,2053.808491277935
1980085717094882048,11.634737,11.738677,11.444164,1119.2628,9161.72,2.4382,39.073536,2.3,0.493,-1052.4772708840271,380.84223733240265
138178104460487168,12.965488,13.408645000000002,12.351131,396.3505,5816.8394,1.1015,1.299043,0.994,7.683,1.4017323319022648,-396.3480213104636
166000833886213504,14.72815,15.257513,14.025938,1212.9476,5919.6426,1.7285,3.945311,1.188,5.534,-602.3073209075245,-1052.8379607171087
4658433374520469760,13.796594,13.802643,13.721526999999998,21694.158,38805.043,6.0947,,,,-2837.4853631100073,-21507.79319556287
5832145368371168640,16.588829,17.375217000000003,15.573114000000002,2578.2256,15636.103,1.6153,125.62282,,,-1921.3109007601747,1719.2474130024123
173424629019495808,15.05923,16.244345000000003,13.994598000000002,2170.1162,4596.3706,7.4392,32.478159999999995,1.3219999999999998,4.405,1243.2449063381557,-1778.6923355000633
179993695599517696,13.891722,14.205818,13.409904,2207.4949,9998.886,2.5371,55.070763,2.527,0.346,485.28050982641776,-2153.494035354782
2162908494766365312,15.151167,18.72072,13.606108,1419.0114,3913.2869,51.3434,452.3719200000001,1.95,1.291,301.7398273127274,-1386.5592053508735
187096059681701888,13.883693,14.193937,13.368412,3336.8386,9893.074,3.9423,67.74426,2.612,0.376,3000.221855163851,-1460.5343755787258
172693831744423552,12.218293,13.06677,11.316937,4063.6968,4663.4272,33.298,231.96793,3.801,0.2019999999999999,382.73288802941465,4045.633104812015
4052663176946531712,13.519707,15.225407999999998,12.294816,5191.1562,3616.4314,64.1409,534.07043,1.676,2.048,-3831.167568547996,-3502.8927694841705
1872205999864301824,16.893126000000002,16.968733,16.767592999999998,10964.48,15081.412,1.5387,122.6259,,,7769.826625792885,-7736.253348716027
510224836123751680,14.347094,14.566443,13.978581,2971.5457,10591.69,2.2537,42.304764,2.491,,-1403.6199674383276,-2619.1477305026
14161336104289152,13.881031,14.454981,13.158286,398.7764,5455.206,0.9177,0.6977646,0.88,10.824000000000002,-121.97399056896938,379.664276462299
154140848632585088,13.948673,14.924751,12.973241,2660.6343,5800.6714,10.0511,42.73182,2.435,0.6579999999999999,2020.7259525871175,1730.7921605084123
4051278930557432576,14.500383,15.518674,13.488521,7353.8003,4634.2188,27.43,193.09848,3.7,0.217,380.0352243805784,-7343.973861643987
507081710333180416,16.046074,16.30191,15.628787,4950.6484,11595.897,1.7547,52.08835,2.705,,-2869.6459861009685,-4034.110991888692
152615340672227072,13.248442,13.858495,12.488935,554.8729,6664.999,1.6371,5.084691,1.404,1.996,25.726517194695074,-554.276177972174
951274095730272384,14.488421,14.73116,14.100769,1476.8312,7258.8086,1.246,5.2647624,1.504,0.374,-135.85292666404635,1470.569405233991
414160058528163840,14.391557,14.69568,13.8837,3087.206,10061.608,2.8564,73.77339,2.676,0.345,275.2755957099463,3074.9088169964543
144513146862631552,13.35738,13.932663,12.614278,791.9028,6505.438,2.1603,6.169475599999999,1.452,2.206,564.5454455023241,-555.3363706893529
512615655435919104,13.700041,14.223558,12.996519,7558.023,17176.561999999998,10.0013,,,,7393.533509642415,1568.2391113359329
146809305097707136,13.676696,14.243924,12.950353,1010.265,6229.0273,2.3889,8.562325999999999,1.543,2.376,249.8523466789514,-978.88159400615
173994592655976448,14.749749,15.654357999999998,13.805412,517.6,6371.2407,1.1684,1.8053665,1.205,0.352,-375.9827272020324,-355.73409851421627
5862743406924708864,16.217169000000002,17.588892,15.027113,2672.612,15012.503,3.5869,706.70526,4.767,,1749.005604111973,-2020.849895298736
173656939507292288,15.366958,16.639785999999997,14.259808,2032.5538,6076.293000000001,5.5293,41.409576,2.274,0.787,-923.4280838359906,-1810.678194455721
3850906611472703872,14.636845,15.703628,13.607079999999998,156.3045,3828.0642,0.5738,0.06682467,0.581,11.479,-83.147360454312,132.35412033529863
2644336601652130432,14.766685999999998,16.17859,13.595913,135.908,3521.8516,0.6628,0.061179448,0.5660000000000001,13.362,125.37518681612701,52.459956107694644
40812943910732928,12.465845,13.305566,11.566642,2633.2085,4777.788,19.4448,136.14844,2.807,0.4529999999999999,-1402.1399909320553,-2228.8540666228705
182483058645266304,14.850747,15.18603,14.309175,5322.334,10508.925,4.0656,190.41776,3.274,0.26,1970.7423548747563,4944.028092381625
1983259289906749696,11.448383,11.684,11.061239,824.5434,7342.5815,2.9059,24.610355,2.004,0.968,-346.14160001493804,-748.3701031058487
5351880446017565056,9.960517,10.383747,9.345511,2227.062,35002.176,8.4733,,,,950.7624499692539,2013.9155681339926
158340948690869376,14.273614000000002,14.817314,13.565691,991.2401,6767.2603,1.6412,4.7181983,1.398,1.609,156.94977946667944,978.7357674946649
466082089957106432,16.969725,17.667883,16.11358,3104.908,10014.404,1.6687,25.775097,2.23,,-957.5917560413552,2953.552389449971
2082147888245910272,10.837535,10.987772,10.569129,451.6592,7860.4297,1.6844,8.719138000000001,1.651,0.695,41.003575957095244,449.7941081243403
4040118161590451072,15.660919,17.31979,14.45089,2915.0442,4847.6885,12.3501,70.77538,2.902,0.413,937.4064972945713,-2760.2086418935005
5574115931564800,11.779176,12.075541,11.315003,494.0093,6193.9253,1.7914,4.0410776,1.31,3.3360000000000003,-176.5774112080894,-461.3736081935542
431680226561083776,15.18455,15.434385,14.776728,3132.9697,9641.983,1.7834,23.77793,2.155,,-1336.7214140914505,2833.4916626359504
465484161797146880,12.75069,13.049318,12.275175,2016.4573,14222.487,3.1545,515.4648,4.762,,-1610.1081760572472,1213.9405686098867
2032238959564895232,14.524848,16.577402,13.204247,3518.69,3802.7847,35.7713,587.5142,1.615,2.298,3353.8422759086284,1064.387760371206
237052993261625728,14.143598,14.591246,13.526565,804.3806,5784.857,1.3098,2.1958785,1.026,9.466,674.8003705798196,-437.80430505158125
2056458383175811456,11.894707,12.079394,11.580707,679.2309,7629.199,1.6607,7.874674000000001,1.614,0.688,-225.00141307706085,640.8814083963864
185767991369452928,14.529532,15.311273000000002,13.656276,1115.4658,4915.9126,2.8407,5.652648,1.151,7.01,-979.2863189866617,-534.0994817589642
252599812800313600,14.538808,15.026286,13.851551,780.0034,5650.1714,1.2212,1.9328918,0.968,12.36,-512.2961875686411,588.181876815493
169044178994397440,11.749897,12.891053,10.69848,2069.1404,5064.907,28.7798,193.24446,3.801,0.2019999999999999,-1677.9189586520724,-1210.7559469637577
70847791948859136,12.350469,13.023384,11.560637,1743.1688,4815.919,10.1586,83.03527,2.902,0.413,1385.523428388467,1057.8101411312466
4037214213946358784,14.252703,15.344333,13.218484,3937.0244,4919.7354,16.7042,150.67706,3.6010000000000004,0.233,-3161.279474052863,-2346.587567751822
236424068310779264,14.264236,14.642083,13.714166,817.9758,5837.7354,1.1185,1.5153079,1.017,7.786,-341.06836997374046,743.4761437928562
3671511325076999936,15.203454999999998,16.15306,14.232045,248.1149,3815.6475,0.6387,0.07754601,0.6,11.806,-8.064776237239155,-247.98379581386618
190875051081987968,14.759431,15.028332,14.321404,3088.296,10058.936,2.199,44.462177,2.443,0.298,360.43361996682194,3067.1908628602837
4051867100590404992,10.904486,12.953036,9.583719,9597.544,3511.6926,390.916,1449.9977,1.925,1.342,301.9859127441015,9592.791842859935
67749466962517888,11.322282,12.141109,10.439369,871.8367,4827.7383,10.1885,43.61878,3.003,0.377,62.76019049551963,869.5748328671064
156457828870204928,13.268268,13.705374,12.657456,622.5892,6161.835,1.4481,2.917713,1.215,3.898,480.9773448195445,-395.32025716750337
172889308592499072,14.598744,15.215426,13.830896,847.5972,6035.6963,1.4682,2.8016915,1.181,4.814,289.92945399691496,-796.468408132357
429998798407038976,14.701146,15.693034,13.706226,223.8546,3631.7688,0.8089,0.10575537,0.639,9.997,-105.2173162194446,197.5859263933983
172439436537937408,14.692711,15.206168,14.013086,923.1574,5910.1704,1.2961,2.2213907,1.064,7.603,728.3183819210046,567.2494334335909
1795161300252428160,10.360806,10.485397,10.126555,495.4371,7864.581999999999,2.1777,15.350293,1.836,0.887,415.4702226942667,269.89333839646065
4661746958967844736,13.872885,13.872009,13.795863,21400.543,37570.605,5.9801,,,,-5484.293938349862,-20685.88312576062
141379882321313024,14.659266,15.094094,14.066446,1508.793,5189.3354,1.9985,3.1437366,1.11,7.72,-152.72515875262474,-1501.0434180039515
170327137264094464,14.490360999999998,14.890851,13.912086,2044.3049,6291.141,2.5374,6.402512000000001,1.456,2.46,658.5467638942437,-1935.32908930973
115616881772997120,14.292772,14.848359,13.587852,1501.726,5043.5674,2.9748,4.713598,1.266,4.816,-457.20343949290145,-1430.4355958909373
527507367899324416,12.170217999999998,12.700268,11.469668,1452.0015,7829.7827,6.2685,124.44915,2.915,0.3779999999999999,-839.6149993946539,-1184.6328582281371
70444752217510144,14.202848,14.795671,13.472453,1961.3285,4832.217000000001,4.3964,5.3363185,1.042,10.159,517.5440690954026,-1891.8133156991003
165865147279002624,14.672071,15.27413,13.921982,984.2413,5776.558000000001,1.6253,3.3295317000000004,1.129,6.906000000000001,-775.7908531089405,605.7057774680644
2992359725794142208,15.207212,16.254711,14.186435,198.2225,3848.444,0.5523,0.06037036,0.5670000000000001,12.472,-102.04064763840967,169.94077125805896
4041067491121286528,15.766125,17.516129,14.499437,2335.2627,4808.997,10.8859,58.97832,2.454,0.6559999999999999,-849.3055196914947,-2175.346412007258
949779245248398208,11.994528,12.107974,11.788582,1439.5839,9137.579,2.702,47.692513,2.388,0.499,1331.0496921143206,548.3689654435076
146468284694559744,14.770274,15.518757999999998,13.920607999999998,2137.0322,5556.6763,4.2098,51.597397,2.585,0.5579999999999999,1803.8635638367991,-1145.8546447516119
208322548269161088,15.451022,15.761575,14.961192,3419.0974,11013.26,1.8191,44.678513,2.5610000000000004,,-2265.695249085056,-2560.6350909413404
57056239642592256,13.086945,13.57745,12.435358,282.4474,5384.1924,0.8229,0.54104835,0.931,1.364,241.66759157604602,-146.19613178396142
159150631629298816,13.599319,14.321811,12.774164,199.6597,4584.476,0.735,0.1994396,0.7190000000000001,12.018,-53.27102465412104,192.4219159461573
176199796367820672,13.749455,14.513872,12.892916,2639.5913,5327.3325,8.8152,90.18292,2.888,0.414,-2128.790434902555,1560.6708542492495
1829338725866632576,10.976174,11.017585,10.864105,1103.5017,11908.646,2.4564,108.426704,3.0810000000000004,,-236.6132137014091,-1077.8358822217701
95818663085028224,11.738437,11.978494,11.345554,756.1957,6565.9917,2.4005,7.789528999999999,1.531,1.979,-673.5592920978034,-343.72927825135264
1951197015445443328,11.96753,12.105393,11.723519,714.4427,7880.2446,1.5416,9.570337,1.702,0.506,246.59118047279333,670.5379640977267
4046025051681244544,13.359531,15.725646,11.946438,6474.4165,3443.2417,117.2607,331.06924,1.046,10.37,2525.5947489989035,5961.496471465987
46342151665714304,14.710603,15.341424,13.9391,800.6165,5660.426,1.3472,1.7616907,0.964,12.135,53.41407318979976,-798.8327214489431
146434543431569280,13.902206,14.603827,13.092955,2499.6812,4814.272,7.4893,47.369816,2.902,0.413,2093.3553092534535,-1366.1148014913747
164212581303175168,13.86271,14.652364000000002,12.980637,504.2269,7043.8916,1.4147,4.1202226,1.42,0.201,235.77103542358512,445.70930609411846
457319772566056832,15.427362,15.729659,14.882295999999998,2870.8652,11188.291,1.5748,36.403954,,,1212.0551791079404,-2602.4583069414693
508739842591107840,10.479147,10.723982,10.077238,322.7591,6644.656999999999,1.8663,7.876697,1.586,1.069,-41.14301373483989,-320.12605181963056
118998223625189888,13.383103,14.016992000000002,12.609577,615.6374,6294.053000000001,1.8077,4.5544696,1.348,2.939,272.24398519555257,552.170825744718
2057881013780309888,16.061035,19.323107,14.532212,6306.335,4242.8477,116.6008,3438.7441,3.513,0.249,-2079.3499584934566,5953.668187121135
180596812086943488,13.683305,14.10678,13.081478,1122.2733,5799.5474,2.2053,3.9541035,1.188,5.736000000000001,523.717735957959,-992.5810258794793
113368105615281280,9.494694,9.727289,9.102928,176.5646,6513.01,1.5666,3.9576316,1.3230000000000002,2.404,144.14072703874612,101.97307871149958
431562475739827072,15.490356,15.730779,15.086592,4354.3555,10093.397,2.1015,42.63113,2.43,0.275,2140.1609218195513,-3792.11326954994
4515631553094667904,16.510353,18.059343,15.263982,2382.6194,15007.74,3.3589,515.6161,4.513,,-662.3247209258225,-2288.711683307203
1165591078311314432,15.868828,15.848361,15.894982,12536.602,10909.47,2.679,95.46412,2.895,0.248,9105.776619346472,8616.914869311822
429993129050031488,13.593617000000002,13.857366,13.129337,3899.457,13602.354,4.0653,746.3294,4.603,,268.0841977468931,3890.230810346271
1981197705616398080,12.543947,12.675635,12.227204,2826.5955,11639.905,4.024,155.04752,3.239,0.201,-688.7928788790831,2741.387694330321
515222734947193088,16.53269,16.898042999999998,15.762382999999998,3251.1555,11569.369,1.4166,30.77121,,,68.73244496211676,-3250.428884961149
212715234658998400,14.272159,14.697267000000002,13.672589000000002,614.572,5703.578,0.9248,1.0205303,0.959,7.922999999999999,307.8481696224167,-531.9099995714762
169545934253275648,14.269803,14.708492,13.650682000000002,752.3258,5743.5674,1.1789,1.4017696000000002,0.97,10.14,-332.26390552812813,-674.9776340211838
178999294707894656,12.987387,14.147854999999998,11.929308,2114.722,5180.6562,16.5719,271.12924,3.797,0.203,-1078.6589475293467,1818.9403542169498
120009327646717952,10.904244,11.333651,10.303915,155.0862,5768.1416,1.0758,1.1403449,0.992,6.582999999999999,26.7493216592929,152.76191678951818
154314124792573312,13.937960999999998,14.538137,13.189298999999998,437.2234,5802.6973,0.985,1.0521136999999998,1.011,4.449,214.56588584275156,-380.953779532472
527293070512286976,16.958366,17.62335,16.040499,2965.2295,9704.327,1.648,21.545881,2.131,,1515.9446728597939,2548.4304456857876
42550588895969408,11.325789,11.679582,10.792861,557.0363,6502.8774,2.692,11.804061,1.681,1.689,140.8697562975768,-538.9296348117733
3028168826654386048,11.41396,11.518696,11.222722,1127.7212,9160.332,2.716,53.50211,2.446,0.487,-1125.6090345134223,-68.98845085375693
248342950454370688,14.863199,15.404044,14.152508,732.5538,5842.0957,1.0066,1.4091533,1.002,7.994,-161.85671141154864,-714.4490708689309
216804558921587200,13.405411,13.828499,12.808548,665.8325,6220.8667,1.398,2.4384725,1.067,8.011000000000001,443.1904517013975,-496.9055660555245
510319836494522752,12.083901,12.311712,11.693618,4392.412,16430.582,7.6022,1530.5765,5.754,,727.5088140861668,-4331.74492591276
207529491147238784,15.898699,16.2274,15.3729,5955.3833,10019.288,2.8402,77.40241999999999,2.704,0.34,-1060.0062479167777,-5860.288133214636
152707119829187840,14.915239,15.613318,14.092469,708.7471,6058.7393,1.1717,1.800609,1.095,4.73,638.9946165249771,306.6077817187742
98081286216349440,14.620637,15.049603,14.019428,622.3118,5198.4824,0.8794,0.48857886,0.836,10.839,-454.58423890350167,-425.0001719526288
2940507955722638976,9.014708,9.057068,8.913957,378.775,9557.898,2.3904,44.311825,2.389,0.412,-7.606669835113128,-378.6986126182925
127977041735545216,14.554753,15.106674,13.847202,1865.2689,5762.394,2.9412,7.308921300000001,1.4880000000000002,2.795,1013.5916857195438,-1565.8416152176515
3084147506238840576,10.138628,10.249257,9.925715,320.6361,7646.335999999999,1.5357,7.568017999999999,1.591,0.809,281.21289066347805,154.03512179986987
8648694040257152,13.585401,14.031621,12.967868,660.4239,5549.308000000001,1.4579,1.8611194,0.959,12.797,9.753794984289659,660.3518692141444
4051457704308039040,12.985374,14.35197,11.842661,3676.3132,3737.6875,43.7885,264.47885,3.005,0.377,-654.4292363247005,3617.5960414531787
456950744671659520,12.488093,12.592344,12.287498,2288.1824,14144.234,2.6878,209.11076,3.825,,-1122.104880504473,1994.156295985298
524083149400224000,16.284477,16.77458,15.613915,3692.6467,10762.515,1.8414,42.26715,2.507,,1204.4646911540535,-3490.6882500137503
2188524813592063872,15.201335999999998,16.48003,14.07326,156.7436,3587.0040000000004,0.5517,0.04469965,0.527,6.553999999999999,-144.6219250706094,-60.44050735914645
4042152021932167552,14.275655,15.478953,13.185172,3376.2270000000003,5177.7476,16.064,175.95764,3.394,0.271,-2997.7466462694074,1553.1979269589315
139960034852412928,13.327487,13.589887,12.909449,908.6755,6389.5493,1.4698,3.2319982000000005,1.266,2.6060000000000003,146.71734143772602,-896.7525779286591
189138677407651072,13.980929,14.148551,13.690871,3714.3115,9641.222,3.1266,40.25423,2.362,0.37,1639.1416701521882,3333.0653315233626
94774230117784320,13.635649,14.205203,12.921877,5101.1606,4684.4653,15.0102,46.017803,2.504,0.62,1570.8645611417844,4853.269413245178
160788903955212544,13.813643,14.533859,12.978896,581.981,6432.7803,1.5745,2.9209292,1.095,7.643,152.26014431689626,561.7105418394762
2505135234120111360,14.263921,15.223164,13.290921,138.5677,3900.4182,0.5447,0.059795197,0.579,0.356,-28.788521333361796,135.544193983839
127605338085773696,9.097786,9.355862,8.66975,199.7738,6315.984,2.3125,7.6444254,1.516,2.29,-7.777394986713802,-199.6223516885337
505279610776202880,12.394483,12.592294,12.064694,970.9789,9198.762,1.8434,16.631847,1.886,0.759,-774.323455986984,-585.8525494982362
191006648879777536,13.837014000000002,14.24383,13.25764,491.2354,5785.581,0.8539,0.7994738,1.016,0.667,-236.59672572082133,430.5045964810904
